"Index","Name","Volume","Margulis Number","Geodesic Length 1","Geodesic Length 2","Ortholine Length"
5400,"v2380(1,4)",5.200735426672544948099727487,1.1268595464838795,(0.998469982961-2.17172062884j),(1.11900113999-2.24763266792j),0.343445779595235
5401,"v2368(1,4)",5.200915928829484225648277221,1.1905906330811764,(0.615521602447+2.33659204512j),(0.962455308448-2.16464567119j),0.908687649306456
5402,"v3195(-4,1)",5.200947566773329997743874563,1.1613158415396172,(0.689708740266+1.18974329141j),(0.831721921532+2.31067335773j),1.124364686704723
5403,"v2587(-4,1)",5.201232524444076620301244672,1.0851641732377002,(0.885836528753-1.91896789634j),(0.885836528753-1.91896789634j),0.708425373645913
5404,"v2638(-5,1)",5.201333451413882150599926408,1.0774616946613731,(0.799441848508+1.370336621j),(1.01394194968-2.54660072265j),0.67583321882502
5405,"v3077(-4,1)",5.201429512167053026574723783,1.2538805518605016,(1.22746946765-1.97867281356j),(1.22746946765-1.97867281356j),0.271945280308822
5406,"v2508(-3,2)",5.201609437981854267061206151,1.1560776779906972,(0.397288236356-2.87460719588j),(1.04761896428-1.97652502577j),1.10207901707574
5407,"s926(-3,4)",5.201770760241192455992907219,1.2008434950691751,(0.571770615862-2.4475495586j),(0.604779618372+2.21442290202j),1.109247821660304
5408,"s922(-3,4)",5.201897897158863290808485122,1.1916221434196039,(0.605653182126+2.20617497348j),(0.672089542132+2.346089023j),1.071981949146508
5409,"v2474(-1,4)",5.202036718217652725437319819,1.146417604923925,(0.651069011963-2.19159124872j),(0.899757008514+1.88360343647j),0.914785758278697
5410,"v2858(-5,1)",5.202280659270659751444400450,1.2354259746059795,(0.538044951808-2.49914595691j),(0.55290206436+0.939636069986j),1.536916837709281
5411,"v2322(-5,1)",5.202467352401381168836618272,1.1434108277787396,(0.318160901156+1.30100345711j),(0.652452598181-2.02242195526j),1.35878728886982
5412,"v3187(-4,1)",5.202496842480823311129029464,1.1300220065266013,(0.720092723398+1.16940867603j),(0.875958615895-2.5615020225j),1.0158091720317
5413,"v2789(3,2)",5.202496842480823311129029464,1.2450314911342839,(0.548580377098+1.58302927386j),(0.548580377098+1.58302927386j),1.448133820089504
5414,"v2787(-3,2)",5.202496842480823311129029464,1.2450314911342935,(1.16290024752+1.57484671434j),(1.16290024752+1.57484671434j),0.526069684837929
5415,"v2789(-3,2)",5.202496842480823311129029464,1.2074862257028602,(0.784091195233+1.58683957463j),(0.784091195233+1.58683957463j),1.154863371830418
5416,"v2787(3,2)",5.202496842480823311129029464,1.207486225702699,(1.16290024752+1.56674593925j),(1.16290024752+1.56674593925j),0.386143696590991
5417,"v2344(4,3)",5.202671507796258487699114926,1.1924983010731141,(0.678386925418+1.15260310854j),(1.16993666484-2.05112284015j),0.870283337102999
5418,"v2841(2,3)",5.202714700102249988922318362,1.1684104148145513,(0.556485674524-2.28586734732j),(0.702811307788-1.88769101354j),1.090747331416681
5419,"v2411(-4,3)",5.203445994436385080206666643,1.1862500897192381,(0.375576776072+1.64590360534j),(0.883303410232+2.15978108753j),1.149022612387789
5420,"v2626(-4,1)",5.203657727426257350192459989,1.0699954082875316,(0.510259440878+1.34025680822j),(0.657578637776+1.86594050604j),1.182074645047219
5421,"v2320(-1,3)",5.203967490965057200315527777,1.2464102870699711,(0.669366693691-1.94930014886j),(1.06902314627-2.17554251221j),0.934632662128629
5422,"v2568(4,1)",5.204470925570973352131157641,1.1022504880187778,(0.700467663259-2.67988830626j),(0.761761511664-1.80306470897j),0.898147296349995
5423,"v2862(3,2)",5.204525375141207861252281709,1.1297739582196475,(0.780299029108-2.85527067552j),(0.793467171314-1.03200483069j),1.037452887428073
5424,"v2587(3,1)",5.204639921293902854001681427,1.1148332572182964,(0.61315466906+2.04868531933j),(0.793646161205-1.88172548153j),0.973933999154384
5425,"v2368(4,3)",5.204709831873444193950870468,1.2310755149643027,(0.715678859393+2.27072429786j),(1.0647412249+1.92210316525j),0.870708520379054
5426,"v2896(-5,1)",5.204848316958564246102430739,1.2316405358205613,(0.558510288786-2.51992731708j),(0.570002821043+0.952800353404j),1.505473767632359
5427,"v2457(1,3)",5.204908947031849435159984358,1.1964272836691177,(0.389207078721+2.5656080328j),(0.662856064676-1.87013800066j),1.259847328225426
5428,"s925(1,4)",5.205233405126658254001456772,1.1517903508003235,(0.583681500487+2.11062119078j),(0.696156899915+2.15361240086j),1.049193800826729
5429,"v2495(4,3)",5.206171420077497487430684477,1.2049639915678807,(0.649078265156-2.04485783696j),(1.0039912075-2.32576196785j),0.908910965504655
5430,"s907(-1,4)",5.206307768774212246934701197,1.1447746565035493,(0.709739869581+3.07461190671j),(0.999843110387+2.62669639978j),0.715336831612397
5431,"v2479(-2,3)",5.206314263561891596938662237,1.1887561322835747,(0.607297984258-2.11014967407j),(0.969962586264-2.27102211294j),0.921196452799902
5432,"v2293(-5,1)",5.206523929974741917388527363,1.3710069286524627,(0.31599764835+1.04870049333j),(0.474623241568+2.62463822098j),1.851183487389299
5433,"v2619(-4,1)",5.206791774341826417279352000,1.1325843577197621,(0.435018686462+1.27941247016j),(0.878396733514+2.30092873641j),1.161204717380801
5434,"v2634(-5,1)",5.206927153554159483545840965,1.2205837825839718,(0.441323240831+0.945751911135j),(0.499558201601-1.96522879108j),1.660114879485496
5435,"v2274(6,1)",5.207176491419633226396232733,1.310657175307222,(1.087070145+1.72276844987j),(1.23384809965-0.177726154013j),0.791002442353275
5436,"v2274(2,3)",5.207176491419633226396232733,1.2878857716835685,(1.087070145+1.72276844987j),(1.19260039983-0.400185322013j),0.800292422583842
5437,"v2274(-6,1)",5.207176491419633226396232733,1.348586463668645,(0.304688931718+0.965359108098j),(1.34858646367-2.33740823878j),1.13227702695526
5438,"v2274(-2,3)",5.207176491419633226396232733,1.2946121562285762,(0.304688931718+2.17623354549j),(1.23847624694-2.18248470984j),1.100124208619417
5439,"v3051(2,3)",5.207342475448029601498918412,1.2047163184142147,(0.693451467163-2.7325039975j),(0.931909996495+2.32612365806j),0.885368737555977
5440,"v2414(-5,1)",5.207385266303381249582729757,1.1541372503161029,(0.362507095266+1.28075621079j),(1.00027367537+1.84474899976j),1.158104860032514
5441,"v2413(-1,4)",5.207403995762036783662213293,1.0989814177676842,(1.01208064895-2.07927631859j),(1.07697681318-2.21020952632j),0.343271584678535
5442,"v2381(4,1)",5.207584623437233172007702885,1.1100759824981241,(0.647449934695+2.03086387181j),(0.976098942137+2.07152555973j),0.79220012769836
5443,"v2380(-4,1)",5.207584623437233172007702885,1.1543002860248481,(0.349704826252+1.34264413554j),(0.902162178226+2.2316903273j),1.190022448900578
5444,"v3017(1,3)",5.207826058044749904886590891,1.156271859570845,(0.89323561587-1.69329401538j),(1.05127981377-2.1344083952j),0.694301473335305
5445,"v2661(-1,3)",5.207829882734357441544354796,1.1696034922883276,(1.03138291992+1.5054977518j),(1.16908254029+1.9808820697j),0.361249020347677
5446,"v2437(5,2)",5.208056637617581437463783907,1.2526623162181603,(0.361472947909+2.81532238947j),(0.416191080574-2.83319578077j),1.840655251714165
5447,"v2389(-5,1)",5.208240625959098191165610551,1.209982881423098,(0.348818656326+1.21429743333j),(0.599530336644+1.15481550433j),1.719513264041471
5448,"v2388(-1,3)",5.208240625959098191165610551,1.2926115468277257,(0.599530336645+1.15481550433j),(0.623953230294-2.70653391949j),1.446140066925367
5449,"v2307(4,3)",5.208603299305409148631550741,1.1883014789641895,(0.412704876586-2.57457984361j),(0.824256325845+1.66332665027j),1.158199074091717
5450,"s929(-3,2)",5.208729956218230325736579093,1.120264910322228,(0.700051111123-1.98632204416j),(0.795171786918-2.03775418881j),0.93195711237161
5451,"v2511(1,3)",5.208795342566194533571731159,1.3364970946986081,(1.34319522748-2.91446592049j),(1.34319522748-2.91446592049j),0.024949662633962
5452,"v2320(6,1)",5.208971600512747391630909080,1.103690507960998,(0.315808188891-1.02672383126j),(0.945033240838+2.56978740853j),1.222172391256353
5453,"v2429(-1,4)",5.209301160789613888366184888,1.1635052172901978,(0.576665191041+1.52933072208j),(1.12633921202+2.05958097089j),0.823887279621939
5454,"v2422(-1,4)",5.209346266494148165571835115,1.209458516136531,(0.469913485096+2.25086934639j),(1.04228687082+2.34259672537j),0.914849835165162
5455,"v2953(4,1)",5.209356121789053145857880472,1.0932959703238427,(1.0095263415+2.47401125226j),(1.02074001573+2.28442540228j),0.412426390193258
5456,"v2534(1,3)",5.209405228755407788572543090,1.1601794332232891,(0.498139428222+1.58687164667j),(0.620885582303+2.35421692521j),1.200554200426835
5457,"v2465(4,3)",5.209797507594189434199019493,1.2025506272510578,(0.375349546606+1.8366933908j),(0.869188674461+2.60186131158j),1.105410639776936
5458,"v2414(4,1)",5.210106075025513561055079806,1.1310388119285395,(0.358125655444-1.27956826628j),(0.963709265288-2.09382450793j),1.13537545908747
5459,"v2530(3,2)",5.210232004313807346942302854,1.1962643096037113,(0.614381882663-1.46162341732j),(0.922760116052+2.62954443968j),1.070573983653496
5460,"v2447(4,3)",5.210499250565777947888493917,1.2046242825279756,(0.650957990993+2.49086164895j),(1.06581862068-1.71019712857j),0.846756974173933
5461,"v2876(-3,2)",5.210666356638669106604460207,1.2549778826949329,(0.902621702508+2.99753674483j),(1.00529220396-3.08017870077j),0.784285449116601
5462,"v2616(-3,2)",5.210787255475864707964723532,1.1100018790016892,(0.636510501882-1.62992543902j),(0.671320512107+2.52670819353j),1.029480964426358
5463,"v2438(-5,1)",5.211013940672534121990708425,1.1907357413762327,(0.364694309349+1.236183091j),(0.807836036378-1.75150254367j),1.397771175178811
5464,"v2237(1,3)",5.211351231038892645843098550,1.2848445086107394,(0.716163098923-2.813232742j),(1.28013045614+2.84498386231j),0.580396941557396
5465,"s923(-1,3)",5.211695918275736569554058015,1.4172801658115315,(0.358499025899-1.95418670304j),(0.991444628877+1.72346866443j),1.382573712720187
5466,"v3142(-4,1)",5.211774380287733591591143812,1.0851511506611968,(0.690826721786+1.42428280767j),(0.885815168513+1.96860873107j),0.921107267773967
5467,"v2375(-1,4)",5.211803701148059017145637722,1.1677882482155872,(0.61302151505+1.55850478974j),(1.13888804996+1.78799800882j),0.79313043560738
5468,"v2775(4,1)",5.213404793074340393523765516,1.0986140083433138,(0.484869461182-1.28331717417j),(0.739739394187+2.02249083805j),1.193455771431684
5469,"v2447(5,1)",5.213457600763764519029836878,1.2720561873366654,(0.686214683833+2.44568003515j),(1.18691540936-2.44439408341j),0.778742525097921
5470,"v2517(4,1)",5.213591800631851537159417967,1.1743458555148794,(0.392234244517-1.28987894774j),(1.10055437876+2.70411582814j),1.030970473653719
5471,"v2984(-4,1)",5.213624795054242445784455037,1.2549829638944097,(0.631282914962+1.16870835507j),(0.887812545331+1.24152083124j),1.442426509082868
5472,"s950(1,3)",5.214198431606738047748265000,1.1696120984497149,(0.552879188962+2.12151197634j),(0.666399154754-2.19922758941j),1.089476793953635
5473,"v2343(-5,2)",5.214390892050195847586875657,1.2041879407586888,(0.629402714086+3.04811925435j),(1.12874009519+1.71522272217j),0.746423884314337
5474,"v2627(-5,1)",5.214485470322936465503227979,1.1941947458636635,(0.451949114533+1.02164016881j),(0.488552387019+1.47834502571j),1.689831546879705
5475,"v2725(-2,3)",5.214882006620961462272954071,1.3325586321559189,(0.480087838287+2.24944126086j),(0.987709470005+1.55724178163j),1.216659132656949
5476,"v3308(1,2)",5.214901772225404718060345614,1.2198749326840492,(0.808728768876+2.86934509944j),(1.13138742538+2.73007549679j),0.668683611968924
5477,"s954(2,3)",5.215693981369979013838838740,1.1664385999439482,(0.67623027977-2.04240916397j),(0.681409546081+2.41797234286j),1.021960085664289
5478,"s911(2,3)",5.215919871656930667539668451,1.1371830450083675,(0.710940939501+2.10162804796j),(0.710940939501+2.10162804796j),0.975801427268814
5479,"v2586(-3,2)",5.216086982812509251098630975,1.1858496209116389,(0.416186675938-2.62188533071j),(0.777210017512+2.121785939j),1.1402542397747
5480,"s925(4,3)",5.216376651032990008766650344,1.1761016857491655,(0.561924284925+1.9765278849j),(0.75266357308+2.22597405161j),1.074271644997015
5481,"v2344(6,1)",5.216485705686748004240402940,1.1119611625866652,(0.313683185691-1.04063775643j),(0.564738324071+1.14904685177j),1.693793427541866
5482,"v2417(1,4)",5.216823570736648431144774389,1.2601033339575216,(0.388547210105-1.79994894112j),(0.79730007731+2.07830851483j),1.264021714669651
5483,"s923(-5,1)",5.216864775244175158956045808,1.2401942352267934,(0.350038504492+1.0519098807j),(0.453571670702-1.98530382288j),1.678028984046826
5484,"v2577(-4,1)",5.217140965396589076257487969,1.175395902079591,(1.10781867389+1.05026602241j),(1.17539590208+1.37728233796j),0.0
5485,"v2238(2,3)",5.217140965396589076257487969,1.1058049623712636,(0.702181584368-2.54722553807j),(0.702181584368-2.54722553807j),0.869367067072894
5486,"v2503(-4,1)",5.217244530288823433838477547,1.0938035679539921,(0.741285773069+2.17671274274j),(0.847888308223-2.73659289759j),0.77563533204397
5487,"s951(-1,3)",5.217449829782518219688359543,1.2056521119443011,(0.54276756665+2.24893972815j),(0.611733138939+2.13735456438j),1.150218675537953
5488,"v2570(-4,1)",5.217505276380907527883691939,1.1137269666314262,(0.576928371551-2.10231917274j),(0.61608796527-1.62947143782j),1.120164518348545
5489,"v2447(-4,1)",5.217561452634137265907133560,1.2285276255221207,(0.652637428006+2.40622095382j),(1.10628599348-2.33548235467j),0.81190417472299
5490,"v2616(-1,3)",5.217610726220684882590105307,1.123470470271138,(0.565832549787-1.67110544015j),(0.638596212155+2.51068420341j),1.086483771133069
5491,"v2872(-4,1)",5.217637842674320330705488189,1.2851123189493794,(0.553571168754+1.62480058412j),(0.76309910981-1.50333558417j),1.406344497444406
5492,"v2402(-6,1)",5.217753665132532843599204034,1.19390460547394,(0.32717460534+2.77589792287j),(0.340962668764+0.951554434095j),1.996711079074795
5493,"v2245(2,3)",5.217838055092806598522419120,1.2981237109869994,(0.786782647405-2.99416383623j),(1.29548008818+3.07275250269j),0.543720829618177
5494,"v2588(4,1)",5.218087178895066109985716987,1.1786691104402669,(0.482373205462-2.32317682523j),(0.943001133608+2.22522651601j),0.944125419349316
5495,"v2493(5,1)",5.218173933606512086738352199,1.1033000898115084,(0.383404080176-1.24235035992j),(0.940656927619-2.17994401468j),1.108393635466776
5496,"v2401(1,4)",5.218292894103217499893943206,1.1940064459443331,(0.333131359664+1.62119021271j),(0.627637384256+1.82130212694j),1.353400255471725
5497,"v2616(-4,1)",5.218305697222016103928155684,1.1070255879453377,(0.422809779648+1.33123658759j),(0.650342985133+2.15078176167j),1.24532511644758
5498,"v2725(-4,1)",5.218362479026066724780387203,1.2896590057426547,(0.473207624639+1.51353813062j),(1.15731726133+2.34059914197j),1.088443749621632
5499,"s921(-5,1)",5.218362479026066724780387203,1.2914574095952662,(0.345241764136+1.23977749254j),(0.811096405168+1.7377027164j),1.551218561644429
5500,"v3499(-1,2)",5.218362479026066724780387203,1.2369152317102361,(0.974013882783-1.43503565748j),(1.07345426322+2.11448221051j),0.811847457234988
5501,"v2920(5,1)",5.218362479026066724780387203,1.078975565615037,(0.940035150954-2.62148594069j),(0.946415249277-3.02707626124j),0.513112110620333
5502,"v2911(5,1)",5.218362479026066724780387203,1.2091380444668578,(0.618708509883-0.915396961492j),(1.19267652219-1.97573028631j),1.010448648781643
5503,"v2919(5,1)",5.218362479026066724780387203,1.1608504614147441,(0.61977975736-1.04574145952j),(1.07345426322-2.11448221051j),1.036304447318829
5504,"v2446(1,4)",5.218423037685160647323966914,1.1713922344643066,(0.350288453186+1.58357029151j),(0.537597419883-1.64054552281j),1.40475919637729
5505,"v2543(-3,2)",5.218445330889841320092710445,1.1585764240972694,(0.789580150613-1.16347903044j),(1.00530006635-2.11311147977j),0.93650885666025
5506,"v2640(-1,3)",5.218618972971974240869171127,1.1631747329559958,(1.02572064614-2.49454758145j),(1.02572064614-2.49454758145j),0.547861477065485
5507,"v2643(1,3)",5.218618972971974240869171127,1.3410887450239115,(1.13630065046+0.913470063962j),(1.28452428492+0.436336069469j),0.819575895956718
5508,"v2877(-1,2)",5.218842864118038277377905592,1.3031885438988318,(0.813635383355+3.0405842645j),(1.26039056517-1.71620207571j),0.681621153767259
5509,"v2469(3,2)",5.219087910336412398267044580,1.3595929043826664,(0.362552882528+2.64918456416j),(0.687050152842+1.76272515261j),1.620172436116862
5510,"v2468(3,2)",5.219087910336412398267044580,1.2974581193157975,(0.362552882528+2.64918456416j),(0.687050152842-1.37886750098j),1.620172436116889
5511,"v2600(-4,1)",5.219127702798675032599913607,1.1716792060054542,(0.417846811894+1.5778100442j),(0.81078804749+2.15969916437j),1.178014528228947
5512,"v2298(-5,1)",5.219148181148619603471364682,1.2525280550824538,(0.301361019052+1.19998855933j),(0.716676294757-1.16849288398j),1.725876385770372
5513,"v2758(-4,1)",5.219392465620230376208965104,1.129252224320495,(0.485134252199+1.58410353308j),(0.75675905218+2.0538681227j),1.133384662822049
